concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,41168671,OMOP2366633,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 50 by Sanofi,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40879996,OMOP2077958,Carbimazole 10 MG Oral Tablet [Carbimazol Hexal],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41066930,OMOP2264892,Carbimazole 10 MG Oral Tablet [Carbimazol Hexal] Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41261866,OMOP2459828,Carbimazole 10 MG Oral Tablet [Carbimazol Hexal] Box of 100 by Novartis,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41285393,OMOP2483355,Carbimazole 10 MG Oral Tablet [Carbimazol Hexal] Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40949823,OMOP2147785,Carbimazole 10 MG Oral Tablet [Carbimazol Hexal] Box of 50 by Novartis,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41035696,OMOP2233658,Carbimazole 10 MG Oral Tablet [Neo Thyreo],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41161195,OMOP2359157,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40856327,OMOP2054289,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 100 by Berlin-Chemie,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41192353,OMOP2390315,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 20,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41261865,OMOP2459827,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 20 by Berlin-Chemie,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41004660,OMOP2202622,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 250,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41192352,OMOP2390314,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41074642,OMOP2272604,Carbimazole 10 MG Oral Tablet [Neo Thyreo] Box of 50 by Berlin-Chemie,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41223385,OMOP2421347,Carbimazole 10 MG Oral Tablet [Neo Thyreostat],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41254354,OMOP2452316,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41168670,OMOP2366632,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 100 by Riemser,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40848816,OMOP2046778,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 20,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
