"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
6,"propylthiouracil",36273944,"OMOP3124819","Propylthiouracil 50 MG Oral Tablet [Propylthiouracile Takeda] Box of 60 by Takeda","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
6,"propylthiouracil",44124661,"OMOP1119292","Propylthiouracil 50 MG Oral Tablet [Propyl-Thyracil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",44127153,"OMOP1121784","Propylthiouracil 50 MG Oral Tablet [Propyl-Thyracil] by Paladin","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43273686,"OMOP546265","Propylthiouracil 50 MG Oral Tablet [Ptu]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43289888,"OMOP546266","Propylthiouracil 50 MG Oral Tablet [Ptu] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35146330,"OMOP4803411","Propylthiouracil 50 MG Oral Tablet [Thiuragyl]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",41028072,"OMOP2226034","Propylthiouracil 50 MG Oral Tablet [Thyreostat]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40903341,"OMOP2101303","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40976897,"OMOP2174859","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 100 by Riemser","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41090885,"OMOP2288847","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 250","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40945943,"OMOP2143905","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 250 by Riemser","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40841185,"OMOP2039147","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41039324,"OMOP2237286","Propylthiouracil 50 MG Oral Tablet [Thyreostat] Box of 50 by Riemser","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43833840,"OMOP731383","Propylthiouracil 50 MG Oral Tablet [Thyreostat] by Herbrand","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35161524,"OMOP4818494","Propylthiouracil 50 MG [Propacil]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",43689896,"OMOP731302","Propylthiouracil 50 MG [Propycil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43135386,"OMOP451943","Propylthiouracil 50 MG [PROPYLEX]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36261561,"OMOP3112436","Propylthiouracil 50 MG [Propylthiouracile Takeda]","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
6,"propylthiouracil",44040969,"OMOP1035600","Propylthiouracil 50 MG [Propyl-Thyracil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43295316,"OMOP546262","Propylthiouracil 50 MG [Ptu]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35153106,"OMOP4810136","Propylthiouracil 50 MG [Thiuragyl]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",40859319,"OMOP2057281","Propylthiouracil 50 MG [Thyreostat]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
