"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
5,"methimazole",41301728,"OMOP2499690","Methimazole 20 MG Oral Tablet Box of 600","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43620040,"OMOP928001","Methimazole 20 MG Oral Tablet by Hexal","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43728039,"OMOP927998","Methimazole 20 MG Oral Tablet by Sanofi","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41245510,"OMOP2443472","Methimazole 20 MG Oral Tablet [Favistan]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40839761,"OMOP2037723","Methimazole 20 MG Oral Tablet [Favistan] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41101180,"OMOP2299142","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Emra-Med","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40882765,"OMOP2080727","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Eurim-Pharm","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41257066,"OMOP2455028","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Gerke","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41195171,"OMOP2393133","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Kohlpharma","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41101179,"OMOP2299141","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Mtk","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40976031,"OMOP2173993","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Orifarm Leverkus","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41132497,"OMOP2330459","Methimazole 20 MG Oral Tablet [Favistan] Box of 100 by Temmler","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41026673,"OMOP2224635","Methimazole 20 MG Oral Tablet [Favistan] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41319580,"OMOP2517542","Methimazole 20 MG Oral Tablet [Favistan] Box of 20 by Aca Mueller","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40851484,"OMOP2049446","Methimazole 20 MG Oral Tablet [Favistan] Box of 20 by Emra-Med","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41132499,"OMOP2330461","Methimazole 20 MG Oral Tablet [Favistan] Box of 20 by Gerke","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41319579,"OMOP2517541","Methimazole 20 MG Oral Tablet [Favistan] Box of 20 by Kohlpharma","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40851483,"OMOP2049445","Methimazole 20 MG Oral Tablet [Favistan] Box of 20 by Temmler","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41245509,"OMOP2443471","Methimazole 20 MG Oral Tablet [Favistan] Box of 250","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40870921,"OMOP2068883","Methimazole 20 MG Oral Tablet [Favistan] Box of 300","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41089393,"OMOP2287355","Methimazole 20 MG Oral Tablet [Favistan] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41245508,"OMOP2443470","Methimazole 20 MG Oral Tablet [Favistan] Box of 500","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41257068,"OMOP2455030","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Aca Mueller","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41195172,"OMOP2393134","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Emra-Med","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41132498,"OMOP2330460","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Eurim-Pharm","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41257067,"OMOP2455029","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Gerke","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40851482,"OMOP2049444","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Kohlpharma","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41038428,"OMOP2236390","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Orifarm Leverkus","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
