concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
3,autoimmune (minus graves),139899,86142006,Pemphigoid,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4292373,402438003,Pemphigoid nodularis,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4033931,238940005,Pemphigoid vegetans,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),135338,65172003,Pemphigus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4279526,36739006,Pemphigus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4148690,35154004,Pemphigus foliaceus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4082312,277475006,Pemphigus neonatorum,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),36715500,721196005,Pemphigus of vulva,Condition,SNOMED,S,2017-01-30,2099-12-30
3,autoimmune (minus graves),4291435,402718003,Pemphigus paraneoplastica,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4216037,81285006,Pemphigus vegetans,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4033040,238937005,Pemphigus vegetans of Neumann type,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4170723,49420001,Pemphigus vulgaris,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37396140,715840006,Pemphigus vulgaris of gingival mucous membrane,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),4337524,87442008,Pericarditis secondary to scleroderma,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4101469,25380002,Pericarditis secondary to systemic lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4105642,193206003,Persistent neonatal myasthenia gravis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37204369,783010003,Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome,Condition,SNOMED,S,2019-07-30,2099-12-30
3,autoimmune (minus graves),42537710,737249005,Photodermatitis co-occurrent and due to autoimmune disease,Condition,SNOMED,S,2018-01-30,2099-12-30
3,autoimmune (minus graves),4008545,11244009,"Polyglandular autoimmune syndrome, type 1",Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4308266,83728000,"Polyglandular autoimmune syndrome, type 2",Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4130192,127053000,Post-infectious cold agglutinin disease,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4344255,239946005,Postinfective immunoglobulin A vasculitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4149042,35703006,Post-viral paroxysmal cold hemoglobinuria,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4081251,238938000,Prebullous pemphigoid,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4343924,239892009,Primary antiphospholipid syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4344159,239894005,Primary antiphospholipid syndrome with multisystem involvement,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4135822,31712002,Primary biliary cholangitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4098017,191210005,Primary cold-type hemolytic anemia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4131915,127049002,Primary (idiopathic) autoimmune hemolytic anemia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4028065,128091003,Primary ITP (immune thrombocytopenia),Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4347058,239912009,Primary Sjögren's syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4098753,191211009,Primary warm-type hemolytic anemia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),1340523,OMOP5166178,Progression of rheumatoid arthritis,Condition,OMOP Extension,S,2022-05-05,2099-12-30
3,autoimmune (minus graves),40485046,444133002,Progressive systemic sclerosis,Condition,SNOMED,S,2010-01-30,2099-12-30
3,autoimmune (minus graves),4048656,230674007,Pseudomyopathic myasthenia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4031141,238608008,Psoriasis of scalp,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4299284,402319008,Psoriasis of scalp margin,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4046357,230676009,Putative defect in acetylcholine synthesis or packaging,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37110004,724015007,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",Condition,SNOMED,S,2017-07-30,2099-12-30
3,autoimmune (minus graves),37109702,723508002,RAS-associated autoimmune leukoproliferative disease,Condition,SNOMED,S,2017-07-30,2099-12-30
3,autoimmune (minus graves),4319305,95332009,Rash of systemic lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),761989,2701000124105,Recurrent acute disseminated encephalomyelitis,Condition,SNOMED,S,2012-02-29,2099-12-30
3,autoimmune (minus graves),4305575,38933006,Recurrent rheumatic fever,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4062117,20005002,Recurrent rheumatic heart disease,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4216873,72275000,Relapsing polychondritis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4049245,232439007,Relapsing polychondritis of larynx,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4128222,236502006,Renal involvement in scleroderma,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37204863,783787000,Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations,Condition,SNOMED,S,2019-07-30,2099-12-30
3,autoimmune (minus graves),45765600,702575003,Retinocochleocerebral vasculopathy,Condition,SNOMED,S,2014-07-30,2099-12-30
3,autoimmune (minus graves),37399445,715401008,Reynolds syndrome,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),606783,1148597009,Rheumatic arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),606784,1148598004,Rheumatic arthritis of temporomandibular joint,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),444120,46826000,Rheumatic chorea,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),380126,57803009,Rheumatic chorea with heart involvement,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),372930,123950001,Rheumatic chorea without heart involvement,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),442313,58718002,Rheumatic fever,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4344041,240041006,Rheumatic fever nodule,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),440735,24363009,Rheumatic fever without heart involvement,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),437313,7548000,Rheumatic pneumonia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4306357,38877003,Rheumatoid aortitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4269880,399923009,Rheumatoid arteritis,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),80809,69896004,Rheumatoid arthritis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4117687,287008006,Rheumatoid arthritis - ankle and/or foot,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4115161,287007001,Rheumatoid arthritis - hand joint,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37117421,143441000119108,Rheumatoid arthritis in remission,Condition,SNOMED,S,2017-07-30,2099-12-30
